note_count,avg_pitch,avg_duration,avg_velocity,max_pitch,min_pitch,file_name,year
4569,64.01094331363537,0.1961987944116148,72.12825563580652,101,24,MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--4.midi,2008
2104,69.00665399239544,0.1884183895754118,68.99904942965779,89,38,MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--1.midi,2008
7728,61.221014492753625,0.18889542626380246,76.11917701863354,101,26,MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--2.midi,2008
1564,65.13171355498721,0.2009728993499573,70.13746803069054,107,28,MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--3.midi,2008
962,65.997920997921,0.35537806436243885,56.04158004158004,98,34,MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--4.midi,2008
2343,63.840375586854464,0.09748230544885465,73.85616730687153,84,33,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--1.midi,2008
2850,68.10736842105263,0.15531067251461958,63.96631578947368,89,29,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--2.midi,2008
3154,62.07006975269499,0.08999319647009077,73.2425491439442,94,24,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--3.midi,2008
6290,63.567408585055645,0.2245913652623213,67.90381558028616,101,24,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,2008
1311,70.08771929824562,0.056569611301805295,69.95423340961098,107,29,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi,2008
5986,64.24239893083862,0.20663318576678952,65.23120614767791,101,24,MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--1.midi,2008
2607,57.1837360951285,0.4165862541554792,50.786728039892594,79,29,MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--2.midi,2008
4738,64.78408611228366,0.06216747133108217,66.38096243140566,103,26,MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--4.midi,2008
4776,63.64321608040201,0.2207385669667778,65.88693467336684,102,25,MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,2008
11946,70.47112004018081,0.1048610893116252,71.81416373681567,105,21,MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--2.midi,2008
7598,61.22111081863648,0.18187386209090128,68.88049486707028,101,26,MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,2008
1905,62.19002624671916,0.19929051837270323,69.83044619422571,83,35,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.midi,2008
3239,61.70206853967274,0.1783026043274675,59.90305649891942,89,29,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.midi,2008
4249,76.91033184278653,0.05445644073115254,68.01553306660391,102,27,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--3.midi,2008
2562,64.53005464480874,0.08167345660941971,68.8247462919594,96,21,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--4.midi,2008
5357,63.4795594549188,0.12117371741024191,71.83367556468173,100,26,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--5.midi,2008
3116,65.17265725288831,0.17720451567180137,62.86200256739409,101,30,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--1.midi,2008
2169,67.41124942369756,0.1688223979944673,59.63577685569387,100,27,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--2.midi,2008
4651,59.837669318426144,0.13742956263885897,64.25951408299291,93,26,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,2008
6972,68.85269650028687,0.11426565637550207,68.52839931153184,106,23,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--5.midi,2008
1113,68.52920035938904,0.3213677373465106,51.3737646001797,87,31,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.midi,2008
882,67.44671201814059,0.09166548563870001,69.2358276643991,89,31,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.midi,2008
1234,66.97893030794165,0.1619553197595893,57.974878444084275,86,33,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.midi,2008
7290,62.89588477366255,0.1695312499999999,63.400137174211245,96,29,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,2008
6015,63.53715710723192,0.1950492691881409,61.65619285120532,101,24,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,2008
5589,65.21613884415817,0.07975254592354034,72.84648416532474,108,21,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--7.midi,2008
2241,64.20392681838464,0.12410812230403119,65.66354306113342,84,37,MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.midi,2008
4368,64.2827380952381,0.19658686040522005,68.77999084249085,89,29,MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi,2008
5916,65.08739012846517,0.16757169821951792,68.05223123732252,101,24,MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--3.midi,2008
4133,76.77498185337527,0.06354941678764398,68.80329058795064,102,27,MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--4.midi,2008
860,67.95813953488373,0.19841327519379853,60.9046511627907,84,33,MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.midi,2008
1770,67.44350282485875,0.10749470338983057,67.0858757062147,86,33,MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.midi,2008
7751,69.27777061024383,0.09670895959661165,66.37569345890853,104,26,MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--3.midi,2008
4239,65.58079735786743,0.16231901686718578,56.31988676574664,97,31,MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--4.midi,2008
7397,61.330269027984315,0.18399263073993985,66.40611058537245,101,26,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,2008
1573,64.29942784488239,0.21232815479974565,60.10998092816275,107,28,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--2.midi,2008
1581,64.50853889943075,0.16253063725490224,52.49335863377609,100,26,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--3.midi,2008
3054,66.25605762933857,0.08805391835843705,59.72560576293386,108,21,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--4.midi,2008
9444,67.86700550614147,0.14222296122758704,62.340321897501056,101,24,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.midi,2008
1901,61.91741188847975,0.47475013150973167,57.17148869016307,84,36,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,2008
5998,67.46032010670224,0.21101369727409156,58.29043014338113,94,30,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi,2008
1640,58.66341463414634,0.5768133892276427,57.49390243902439,94,24,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--3.midi,2008
3296,67.90200242718447,0.1458321481846681,69.3935072815534,101,24,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--4.midi,2008
1308,64.24847094801223,0.08180627229867479,61.07645259938838,92,30,MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--2.midi,2008
6499,63.780889367595016,0.2299600579576344,52.65548545930143,101,29,MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--3.midi,2008
2787,65.6114101184069,0.2722414708168879,53.58414065303194,104,25,MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--5.midi,2008
2738,63.33308984660336,0.32287386626491343,60.191745799853905,83,37,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,2008
7594,60.71135106663155,0.22363152653410534,62.89030813800369,101,26,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,2008
9502,67.89644285413597,0.15606870593033093,59.9461166070301,101,23,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.midi,2008
2244,68.06907308377896,0.25029070577094487,62.409982174688054,89,31,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--1.midi,2008
2358,62.27692960135708,0.16319610103901613,71.80746395250212,84,31,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi,2008
2495,63.72424849699399,0.09306790664662665,70.73466933867735,96,21,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--3.midi,2008
6004,61.90273151232512,0.23192415993504356,63.63940706195869,101,24,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,2008
2980,63.05805369127517,0.3205694211409392,69.8231543624161,84,36,MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--1.midi,2008
3122,65.20435618193466,0.16630423539931674,65.51633568225496,101,30,MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--2.midi,2008
5801,68.62609894845717,0.13562788204619855,63.08326150663679,103,29,MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--3.midi,2008
7185,63.07654836464857,0.15731377580607808,66.6750173973556,96,29,MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,2008
5963,63.40248197216167,0.20387157436133885,60.645648163676,101,24,MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,2008
1248,66.4775641025641,0.3153263972355767,56.85977564102564,96,27,MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.midi,2008
1543,62.11211924821776,0.3500072572369841,62.9799092676604,84,36,MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,2008
1609,66.18272218769422,0.18568566138388232,62.38036047234307,88,32,MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--2.midi,2008
7886,66.17727618564545,0.12463642055541435,68.02675627694649,105,23,MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--4.midi,2008
1824,64.7905701754386,0.24675121641995604,61.94298245614035,83,38,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1.midi,2008
3795,68.14545454545454,0.11580581631532727,65.21159420289855,89,33,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--2.midi,2008
3097,71.18695511785599,0.0657196816811969,68.80561834032935,103,30,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--3.midi,2008
1728,72.95601851851852,0.3557362497588732,51.345486111111114,101,32,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,2008
2378,62.3915054667788,0.14310103903840765,68.67283431455004,84,36,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi,2008
6536,61.75168298653611,0.1558342337948797,64.15146878824969,93,29,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,2008
4055,62.1482120838471,0.23587970098643654,64.99975339087547,100,26,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--3.midi,2008
2239,69.06386779812416,0.10357639664284647,63.670835194283164,101,25,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--4.midi,2008
1034,64.45647969052224,0.13357813507414557,55.88104448742747,82,37,MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--2.midi,2008
2168,63.76891143911439,0.18849097670664203,58.51383763837639,101,27,MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--3.midi,2008
4905,54.59062181447503,0.25152692830445095,68.6434250764526,99,22,MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--4.midi,2008
2218,61.515779981965736,0.3029785890066128,66.67448151487827,84,36,MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,2008
3320,68.20451807228916,0.1907983496485949,66.0894578313253,89,29,MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--2.midi,2008
2911,59.9501889385091,0.21091647701248112,62.870147715561664,100,24,MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,2008
4914,67.13268213268213,0.09463898851919683,71.13532763532764,101,28,MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,2008
2034,62.77187807276303,0.4953031536791211,59.34857423795477,84,36,MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--1.midi,2008
3306,60.61252268602541,0.1009855029995967,62.38445251058681,89,30,MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--2.midi,2008
3369,71.96556841792817,0.1256663080043535,63.93826061145741,105,29,MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--3.midi,2008
2006,67.27417746759721,0.39786694603688927,61.876370887337984,103,24,MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--4.midi,2008
1133,63.88526037069727,0.4285118325242715,50.04589585172109,99,25,MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,2008
4272,64.26029962546816,0.22470325179463144,63.06296816479401,103,22,MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--2.midi,2008
2531,57.39747135519558,0.32162641577768986,44.8340576847096,79,29,MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--3.midi,2008
2352,62.29974489795919,0.15707819586167793,64.9170918367347,84,36,MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.midi,2008
3213,61.76252723311547,0.17214084707957272,62.01338313103019,89,29,MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--2.midi,2008
4533,76.08052062651666,0.057680309673505605,71.02823737039488,102,27,MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--4.midi,2008
978,64.74130879345603,0.144016008435583,59.43456032719836,83,34,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,2009
2196,63.40938069216758,0.10133599916514857,66.0924408014572,88,33,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.midi,2009
6382,62.23299905985584,0.2611376886817094,59.37543089940458,101,24,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,2009
6736,68.83269002375297,0.19889960813786647,61.30567102137767,89,33,MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.midi,2009
18819,62.160263563419946,0.12391967005862795,67.7097614113396,99,23,MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_02_WAV.midi,2009
2367,63.23658639628221,0.308546441522321,54.82382762991128,99,35,MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV.midi,2009
783,64.26436781609195,0.3741535626862495,47.015325670498086,87,30,MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_04_WAV.midi,2009
2828,59.83239038189533,0.1105523080209807,64.96711456859971,92,21,MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_05_WAV.midi,2009
17016,64.0235660554772,0.20734797090483517,70.58151151857076,103,21,MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.midi,2009
4530,66.8673289183223,0.13953935568432657,62.36843267108168,105,21,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV.midi,2009
4348,62.46136154553818,0.2388978529400489,68.27621895124194,101,26,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_04_WAV.midi,2009
2509,62.396572339577524,0.2963949573203137,58.29015544041451,93,31,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,2009
2725,64.52,0.14536745030581041,67.36880733944955,99,31,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_06_WAV.midi,2009
1107,62.94218608852755,0.31811413166214975,56.183378500451674,95,26,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_07_WAV.midi,2009
4206,70.17379933428435,0.13352359971865604,73.46671421778412,105,25,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_08_WAV.midi,2009
6939,66.58913388096268,0.17979952532785723,69.15938896094538,101,30,MIDI-Unprocessed_04_R1_2009_01-03_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_02_WAV.midi,2009
1963,66.8604177279674,0.42690954533876674,57.82068262862965,102,27,MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_04_WAV.midi,2009
12537,69.53928372018824,0.09542099136555794,74.19861210815985,105,21,MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_05_WAV.midi,2009
2680,70.36194029850746,0.09235026041666672,70.20783582089553,103,22,MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_06_WAV.midi,2009
7267,67.95293793862668,0.173156298736297,62.66533645245631,88,30,MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_01_WAV.midi,2009
12418,64.09937187952971,0.14080209927121887,68.14833306490578,104,21,MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_02_WAV.midi,2009
13584,60.49830683156655,0.31212511425819595,62.07457302709069,98,24,MIDI-Unprocessed_05_R1_2009_03-05_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_03_WAV.midi,2009
13868,64.5206230170176,0.2363681226564755,56.764061147966544,99,24,MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.midi,2009
994,62.71730382293762,0.16127494131455394,56.02414486921529,84,36,MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_03_WAV.midi,2009
1383,62.64352856109906,0.06999615871294278,60.726681127982644,84,38,MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_04_WAV.midi,2009
1756,58.683940774487475,0.4744455023253605,50.617312072892936,92,27,MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_05_WAV.midi,2009
6446,62.36565311821285,0.25336974157099984,61.24030406453615,103,22,MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_06_WAV.midi,2009
5864,64.9924965893588,0.18981017650068188,62.91166439290587,101,24,MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_07_WAV.midi,2009
12300,63.36991869918699,0.2160293868563678,68.61585365853658,89,27,MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_02_WAV.midi,2009
6392,62.38532540675845,0.27284960693053817,62.6331351689612,101,24,MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,2009
2354,65.3411214953271,0.37922540976352326,60.3428207306712,92,23,MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_04_WAV.midi,2009
11451,63.18269146799406,0.22525962070270403,66.89310977207231,105,21,MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_05_WAV.midi,2009
4935,60.18723404255319,0.19816098868625456,61.382776089159066,97,26,MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.midi,2009
2777,58.47425279078142,0.40432571119913524,53.706157724162765,92,29,MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_02_WAV.midi,2009
1733,60.61915753029429,0.1519102231198311,62.99192152336988,94,32,MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.midi,2009
7295,61.424537354352296,0.0988533813114005,66.65181631254283,101,29,MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.midi,2009
5707,67.50078850534432,0.18364280342853867,60.48922376029437,89,34,MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_01_WAV.midi,2009
2048,61.6728515625,0.4580841064453121,51.96728515625,91,34,MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_02_WAV.midi,2009
2868,62.54881450488145,0.23217035681078602,60.342747559274756,93,29,MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_03_WAV.midi,2009
5000,60.8192,0.10045130208333333,63.0964,103,26,MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_04_WAV.midi,2009
12039,62.887532187058724,0.2636952906526013,67.29454273610764,105,21,MIDI-Unprocessed_08_R1_2009_05-06_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_06_WAV.midi,2009
5632,64.2979403409091,0.37476973100142086,57.53444602272727,100,30,MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_01_WAV.midi,2009
3067,63.67720899902184,0.309876304206065,55.45647212259537,94,28,MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.midi,2009
2677,62.9503175196115,0.17915830064749116,58.582741875233474,93,33,MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.midi,2009
6454,65.88720173535792,0.15099385232672208,61.84164859002169,98,30,MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.midi,2009
3483,66.10651737008327,0.08758949720068916,68.68188343382141,90,30,MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_01_WAV.midi,2009
844,65.75355450236967,0.6884750197472356,55.1042654028436,83,35,MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.midi,2009
8486,61.3221777044544,0.26445027103464547,62.51850106057035,91,29,MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi,2009
7910,64.5378002528445,0.22501086441213672,70.47964601769911,105,21,MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_04_WAV.midi,2009
16174,65.10931124026214,0.24956720662792062,70.26993940892791,103,24,MIDI-Unprocessed_09_R1_2009_05-06_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_05_WAV.midi,2009
4172,61.13782358581016,0.2325957149848195,63.374161073825505,96,28,MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_01_WAV.midi,2009
3953,64.6182646091576,0.21670085747111884,55.4184163926132,100,29,MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_02_WAV.midi,2009
2724,64.58149779735683,0.22020313264806596,59.995227606461086,93,31,MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_03_WAV.midi,2009
3869,65.96433186869993,0.14866197391660213,69.3504781597312,100,26,MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_04_WAV.midi,2009
7840,64.28380102040816,0.34345271311649656,69.1423469387755,84,31,MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_01_WAV.midi,2009
7520,62.54175531914893,0.29783130402260516,60.06502659574468,96,29,MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_02_WAV.midi,2009
4724,63.7497883149873,0.2518227512877498,62.99767146486029,102,25,MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,2009
4517,60.8098295328758,0.36987843378717516,65.49590436130175,95,26,MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_04_WAV.midi,2009
7785,63.05703275529865,0.25125107043459693,53.46024405908799,101,29,MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_01_WAV.midi,2009
